console,title,href
n64,"Earthworm Jim 3D (Europe) (En,Fr,De,Es,It)","/Nintendo_64_ROMs/Earthworm_Jim_3D_(Europe)_(En,Fr,De,Es,It)/39732"
n64,Earthworm Jim 3D (USA),/Nintendo_64_ROMs/Earthworm_Jim_3D_(USA)/39733
n64,ECW Hardcore Revolution (Europe),/Nintendo_64_ROMs/ECW_Hardcore_Revolution_(Europe)/39734
n64,ECW Hardcore Revolution (USA),/Nintendo_64_ROMs/ECW_Hardcore_Revolution_(USA)/39735
n64,Eikou no Saint Andrews (Japan),/Nintendo_64_ROMs/Eikou_no_Saint_Andrews_(Japan)/39736
n64,Elmo's Letter Adventure (USA),/Nintendo_64_ROMs/Elmo's_Letter_Adventure_(USA)/39737
n64,Elmo's Number Journey (USA),/Nintendo_64_ROMs/Elmo's_Number_Journey_(USA)/39738
n64,Eltale Monsters (Japan),/Nintendo_64_ROMs/Eltale_Monsters_(Japan)/39739
n64,Excitebike 64 (Europe),/Nintendo_64_ROMs/Excitebike_64_(Europe)/39740
n64,Excitebike 64 (Japan),/Nintendo_64_ROMs/Excitebike_64_(Japan)/39741
n64,Excitebike 64 (USA),/Nintendo_64_ROMs/Excitebike_64_(USA)/39743
n64,Excitebike 64 (USA) (Kiosk Demo),/Nintendo_64_ROMs/Excitebike_64_(USA)_(Kiosk_Demo)/39742
n64,"Extreme-G (Europe) (En,Fr,De,Es,It)","/Nintendo_64_ROMs/Extreme-G_(Europe)_(En,Fr,De,Es,It)/39744"
n64,Extreme-G (Japan),/Nintendo_64_ROMs/Extreme-G_(Japan)/39745
n64,Extreme-G (USA),/Nintendo_64_ROMs/Extreme-G_(USA)/39746
n64,"Extreme-G XG2 (Europe) (En,Fr,De,Es,It)","/Nintendo_64_ROMs/Extreme-G_XG2_(Europe)_(En,Fr,De,Es,It)/39747"
n64,Extreme-G XG2 (Japan),/Nintendo_64_ROMs/Extreme-G_XG2_(Japan)/39748
n64,Extreme-G XG2 (USA),/Nintendo_64_ROMs/Extreme-G_XG2_(USA)/39749
n64,F-1 World Grand Prix (Europe),/Nintendo_64_ROMs/F-1_World_Grand_Prix_(Europe)/39753
n64,F-1 World Grand Prix (France),/Nintendo_64_ROMs/F-1_World_Grand_Prix_(France)/39754
n64,F-1 World Grand Prix (Germany),/Nintendo_64_ROMs/F-1_World_Grand_Prix_(Germany)/39755
n64,F-1 World Grand Prix (Japan),/Nintendo_64_ROMs/F-1_World_Grand_Prix_(Japan)/39757
