console,title,href
ps2,"America's 10 Most Wanted (Europe) (En,Fr,De,Es,It) (v1.00)","/Sony_Playstation_2_ISOs/America's_10_Most_Wanted_(Europe)_(En,Fr,De,Es,It)_(v1.00)/152588"
ps2,"America's 10 Most Wanted (Europe) (En,Fr,De,Es,It) (v1.04)","/Sony_Playstation_2_ISOs/America's_10_Most_Wanted_(Europe)_(En,Fr,De,Es,It)_(v1.04)/152589"
ps2,American Arcade (Japan),/Sony_Playstation_2_ISOs/American_Arcade_(Japan)/151533
ps2,"American Chopper (Europe, Australia)","/Sony_Playstation_2_ISOs/American_Chopper_(Europe,_Australia)/152586"
ps2,American Chopper (USA),/Sony_Playstation_2_ISOs/American_Chopper_(USA)/150097
ps2,American Chopper 2 - Full Throttle (Europe),/Sony_Playstation_2_ISOs/American_Chopper_2_-_Full_Throttle_(Europe)/152585
ps2,American Chopper 2 - Full Throttle (USA),/Sony_Playstation_2_ISOs/American_Chopper_2_-_Full_Throttle_(USA)/150096
ps2,American Idol (USA),/Sony_Playstation_2_ISOs/American_Idol_(USA)/150098
ps2,"American Tail, An (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi)","/Sony_Playstation_2_ISOs/American_Tail,_An_(Europe)_(En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi)/152587"
ps2,AMF Xtreme Bowling (USA),/Sony_Playstation_2_ISOs/AMF_Xtreme_Bowling_(USA)/150099
ps2,"AMF Xtreme Bowling 2006 (Europe) (En,Fr,De,Es,It,Nl)","/Sony_Playstation_2_ISOs/AMF_Xtreme_Bowling_2006_(Europe)_(En,Fr,De,Es,It,Nl)/152590"
ps2,"Amplitude (Europe) (En,Fr,De,Es,It)","/Sony_Playstation_2_ISOs/Amplitude_(Europe)_(En,Fr,De,Es,It)/152591"
ps2,Amplitude (USA),/Sony_Playstation_2_ISOs/Amplitude_(USA)/150100
ps2,"AND 1 Streetball (Europe) (En,Fr,De,Es,It)","/Sony_Playstation_2_ISOs/AND_1_Streetball_(Europe)_(En,Fr,De,Es,It)/152592"
ps2,"AND 1 Streetball (USA) (En,Fr,Es)","/Sony_Playstation_2_ISOs/AND_1_Streetball_(USA)_(En,Fr,Es)/150101"
ps2,"Animal Soccer World (Europe) (En,Fr,De)","/Sony_Playstation_2_ISOs/Animal_Soccer_World_(Europe)_(En,Fr,De)/152593"
ps2,"Animaniacs - The Great Edgar Hunt (Europe) (En,Fr,De,Es,It)","/Sony_Playstation_2_ISOs/Animaniacs_-_The_Great_Edgar_Hunt_(Europe)_(En,Fr,De,Es,It)/152594"
