console,title,href
nes,AV Hanafuda Club (Asia) (Unl),/Nintendo_Entertainment_System_ROMs/AV_Hanafuda_Club_(Asia)_(Unl)/54815
nes,AV Kyuukyoku Mahjong 2 (Asia) (Unl),/Nintendo_Entertainment_System_ROMs/AV_Kyuukyoku_Mahjong_2_(Asia)_(Unl)/54816
nes,AV Mahjong Club (Japan) (Unl),/Nintendo_Entertainment_System_ROMs/AV_Mahjong_Club_(Japan)_(Unl)/54817
nes,AV Pachi Slot (Japan) (Unl),/Nintendo_Entertainment_System_ROMs/AV_Pachi_Slot_(Japan)_(Unl)/54818
nes,AV Poker (Japan) (Unl),/Nintendo_Entertainment_System_ROMs/AV_Poker_(Japan)_(Unl)/54819
nes,AV Soccer (Japan) (Unl),/Nintendo_Entertainment_System_ROMs/AV_Soccer_(Japan)_(Unl)/54820
nes,B-Wings (Japan),/Nintendo_Entertainment_System_ROMs/B-Wings_(Japan)/55004
nes,Babel no Tou (Japan),/Nintendo_Entertainment_System_ROMs/Babel_no_Tou_(Japan)/54821
nes,Baby Boomer (USA) (Unl),/Nintendo_Entertainment_System_ROMs/Baby_Boomer_(USA)_(Unl)/54822
nes,Back to the Future (USA),/Nintendo_Entertainment_System_ROMs/Back_to_the_Future_(USA)/54824
nes,Back to the Future Part II & III (USA),/Nintendo_Entertainment_System_ROMs/Back_to_the_Future_Part_II_&_III_(USA)/54823
nes,Bad Dudes (USA),/Nintendo_Entertainment_System_ROMs/Bad_Dudes_(USA)/54825
nes,Bad Dudes vs. Dragon Ninja (Europe),/Nintendo_Entertainment_System_ROMs/Bad_Dudes_vs._Dragon_Ninja_(Europe)/54826
nes,Bad News Baseball (USA),/Nintendo_Entertainment_System_ROMs/Bad_News_Baseball_(USA)/54827
nes,Bad Street Brawler (USA),/Nintendo_Entertainment_System_ROMs/Bad_Street_Brawler_(USA)/54828
nes,Baken Hisshou Gaku - Gate In (Japan),/Nintendo_Entertainment_System_ROMs/Baken_Hisshou_Gaku_-_Gate_In_(Japan)/54829
nes,Bakushou! Star Monomane Shitennou (Japan),/Nintendo_Entertainment_System_ROMs/Bakushou!_Star_Monomane_Shitennou_(Japan)/54834
nes,Bakushou!! Ai no Gekijou (Japan),/Nintendo_Entertainment_System_ROMs/Bakushou!!_Ai_no_Gekijou_(Japan)/54830
nes,Bakushou!! Jinsei Gekijou (Japan),/Nintendo_Entertainment_System_ROMs/Bakushou!!_Jinsei_Gekijou_(Japan)/54833
nes,Bakushou!! Jinsei Gekijou 2 (Japan),/Nintendo_Entertainment_System_ROMs/Bakushou!!_Jinsei_Gekijou_2_(Japan)/54831
nes,Bakushou!! Jinsei Gekijou 3 (Japan),/Nintendo_Entertainment_System_ROMs/Bakushou!!_Jinsei_Gekijou_3_(Japan)/54832
nes,Ball Story - Jong Yuk Chuen Suet Fa Jong II (China) (Unl),/Nintendo_Entertainment_System_ROMs/Ball_Story_-_Jong_Yuk_Chuen_Suet_Fa_Jong_II_(China)_(Unl)/54840
nes,Ballblazer (Japan),/Nintendo_Entertainment_System_ROMs/Ballblazer_(Japan)/54835
nes,Balloon Fight (Europe),/Nintendo_Entertainment_System_ROMs/Balloon_Fight_(Europe)/54836
nes,Balloon Fight (Japan),/Nintendo_Entertainment_System_ROMs/Balloon_Fight_(Japan)/54837
nes,Balloon Fight (USA),/Nintendo_Entertainment_System_ROMs/Balloon_Fight_(USA)/54838
nes,Balloon Monster (Unl),/Nintendo_Entertainment_System_ROMs/Balloon_Monster_(Unl)/54839
nes,Baltron (Japan),/Nintendo_Entertainment_System_ROMs/Baltron_(Japan)/54841
nes,Banana (Japan),/Nintendo_Entertainment_System_ROMs/Banana_(Japan)/54842
nes,Banana Prince (Germany),/Nintendo_Entertainment_System_ROMs/Banana_Prince_(Germany)/54845
nes,Banana Prince (Germany) [En by KingMike v1.1a],/Nintendo_Entertainment_System_ROMs/Banana_Prince_(Germany)_[En_by_KingMike_v1.1a]/54844
nes,Bananan Ouji no Daibouken (Japan),/Nintendo_Entertainment_System_ROMs/Bananan_Ouji_no_Daibouken_(Japan)/54843
nes,Bandai Golf - Challenge Pebble Beach (USA),/Nintendo_Entertainment_System_ROMs/Bandai_Golf_-_Challenge_Pebble_Beach_(USA)/54846
nes,Bandit Kings of Ancient China (USA),/Nintendo_Entertainment_System_ROMs/Bandit_Kings_of_Ancient_China_(USA)/54847
nes,Barbie (Europe),/Nintendo_Entertainment_System_ROMs/Barbie_(Europe)/54848
nes,Barbie (USA),/Nintendo_Entertainment_System_ROMs/Barbie_(USA)/54850
nes,Barbie (USA) (Rev A),/Nintendo_Entertainment_System_ROMs/Barbie_(USA)_(Rev_A)/54849
nes,Barcode World (Japan),/Nintendo_Entertainment_System_ROMs/Barcode_World_(Japan)/54851
nes,"Bard's Tale II, The - The Destiny Knight (Japan)","/Nintendo_Entertainment_System_ROMs/Bard's_Tale_II,_The_-_The_Destiny_Knight_(Japan)/54852"
nes,"Bard's Tale, The - Tales of the Unknown (Japan)","/Nintendo_Entertainment_System_ROMs/Bard's_Tale,_The_-_Tales_of_the_Unknown_(Japan)/54853"
nes,"Bard's Tale, The - Tales of the Unknown (USA)","/Nintendo_Entertainment_System_ROMs/Bard's_Tale,_The_-_Tales_of_the_Unknown_(USA)/54854"
nes,Barker Bill's Trick Shooting (Europe),/Nintendo_Entertainment_System_ROMs/Barker_Bill's_Trick_Shooting_(Europe)/54855
nes,Barker Bill's Trick Shooting (USA),/Nintendo_Entertainment_System_ROMs/Barker_Bill's_Trick_Shooting_(USA)/54856
