title,rating_count,console,genres,average_rating
Parlor! Mini 2 - Pachinko Jikki Simulation Game,5,super_nintendo,Minigame Collection,4.6
Parlor! Mini 3 - Pachinko Jikki Simulation Game,5,super_nintendo,Minigame Collection,4.6
Parlor! Mini 4 - Pachinko Jikki Simulation Game,6,super_nintendo,Minigame Collection,5.0
Parlor! Mini 5 - Pachinko Jikki Simulation Game,5,super_nintendo,Minigame Collection,5.0
Parlor! Mini 6 - Pachinko Jikki Simulation Game,5,super_nintendo,Minigame Collection,5.0
Parlor! Mini 7 - Pachinko Jikki Simulation Game,5,super_nintendo,Minigame Collection,4.6
Parlor! Parlor!,6,super_nintendo,Minigame Collection,4.67
Parlor! Parlor! 2,4,super_nintendo,Gambling,5.0
Parlor! Parlor! 3,5,super_nintendo,Minigame Collection,4.2
Parlor! Parlor! 5,4,super_nintendo,Minigame Collection,5.0
Parlor! Parlor! Iv Cr,4,super_nintendo,Minigame Collection,5.0
Parodius,97,ps_one|sega_saturn|nes,Shoot Em Up,4.6987628865979385
Pat Riley Basketball,5,sega_megadrive,Basketball,5.0
Patriotic Pinball,7,ps_one,Pinball,5.0
Pd Ultraman Invader,94,ps_one,Shoot Em Up,4.77
Pdc World Championship Darts,12,ps2,Sports,3.67
Pdc World Championship Darts 2008,14,ps2,Sports,4.29
Peace Keepers The,35,super_nintendo,Action| Brawler,4.71
Peak Performance,11,ps_one,Driving/Racing,4.45
Pebble Beach Golf Links,36,super_nintendo|sega_saturn|sega_megadrive,|Golf|Sports,4.445
Peek-A-Boo Poker,15,nes,Simulation| Card Game,3.73
Pele Ii - World Tournament Soccer,18,sega_megadrive,Action| Sports,4.0
Pele!,35,sega_megadrive,Action| Sports,2.83
Penguin Kun Wars,20,nes,Action,4.65
Penny Racers,53,n64|ps2,|Driving/Racing,4.5664150943396224
Perfect Bowling,6,nes,Bowling,5.0
Perfect Dark,1751,n64,Action| Shooter| First-Person Shooter,4.485910908052541
Perfect Weapon,23,ps_one,Action,4.39
Persona - Revelations,187,ps_one,Role-Playing,4.7
Persona 2 - Eternal Punishment,197,ps_one,Adventure| Role-Playing,4.672944162436548
Persona 3 Fes,1132,ps2,Role-Playing| Simulation,4.287888692579505
Persona 4,1352,ps2,Role-Playing,4.644134615384615
Pesterminator,6,nes,Action,4.0
Pete Sampras Tennis,27,sega_megadrive,Sports,4.815925925925926
Peter Jackson'S King Kong - The Official Game Of The Movie,184,ps2,Action-Adventure,4.43016304347826
Peter Pan & The Pirates - The Revenge Of Captain Hook,10,nes,Action| Platformer,4.3
Petz - Horsez 2,40,ps2,Simulation,3.88
Pga European Tour,30,super_nintendo|n64|sega_megadrive,Sports| Simulation| Golf,4.734333333333334
Pga Tour 96,6,sega_megadrive,Sports| Golf,4.5
Pga Tour 97,8,ps_one|sega_saturn,|Sports| Golf,5.0
Pga Tour Golf,123,super_nintendo|sega_megadrive,Sports| Golf,4.493414634146341
Pga Tour Golf Ii,104,sega_megadrive,Sports| Golf,4.479326923076923
Pga Tour Golf Iii,14,sega_megadrive,Strategy| Sports| Simulation,4.21
Phantasy Star Ii,299,sega_megadrive,Role-Playing,4.540401337792642
Phantasy Star Iii - Generations Of Doom,85,sega_megadrive,Role-Playing,4.613882352941176
Phantasy Star Iv,1727,sega_megadrive,Role-Playing,4.89644470179502
Phantasy Star Online,186,sega_dreamcast,MMORPG|,4.581720430107527
Phantasy Star Online Ver. 2,532,sega_dreamcast,|Action| Role-Playing,4.550394736842105
Phantasy Star Universe,195,ps2,Action| Role-Playing,4.725333333333333
Phantom 2040,58,super_nintendo|sega_megadrive,Action,4.910689655172414
Phantom Air Mission,4,nes,Simulation,5.0
Phantom Brave,108,ps2,Strategy| Adventure| Role-Playing,4.604814814814815
Phantom Fighter,28,nes,Action| Fighting,4.93
Phase Paradox,117,ps2,Action-Adventure,4.59
Phelios,34,sega_megadrive,Action,4.9411764705882355
Philosoma,114,ps_one,|Shoot Em Up,4.774473684210526
Pia Carrot He Youkoso!! 2.5,7,sega_dreamcast,Adventure,4.29
Pieces,9,super_nintendo,Puzzle,4.78
Pier Solar And The Great Architects,31,sega_dreamcast,Role-Playing,4.74
Pikiinya!,7,super_nintendo,Action| Puzzle,5.0
Pilot Down - Behind Enemy Lines,40,ps2,Action,4.58
Pilotwings,172,super_nintendo,Simulation,4.247732558139535
Pilotwings 64,170,n64,Action| Strategy| Sports| Driving/Racing| Simulation,4.5557058823529415
Pin-Bot,31,nes,Action| Simulation| Pinball,4.774193548387097
Pinball,93,ps2|nes,|Compilation| Pinball,4.550215053763441
Pinball Dreams,31,super_nintendo,Pinball,4.709032258064517
Pinball Fantasies,24,super_nintendo,Simulation| Pinball,4.83125
Pinball Hall Of Fame - The Gottlieb Collection,2060,ps2,Pinball,1.1279223300970875
Pinball Pinball,10,super_nintendo,Simulation| Pinball,4.9
Pinball Power,21,ps_one,Pinball,4.38
Pinball Quest,23,nes,Adventure| Role-Playing| Pinball,4.911304347826087
Pink Goes To Hollywood,23,sega_megadrive,Action| Platformer,4.694782608695652
Pink Panther - Pinkadelic Pursuit,224,ps_one,Action| Platformer,4.38
Pink Pong,15,ps2,Sports,4.73
Pinocchio,108,super_nintendo|sega_megadrive,Action| Adventure,4.520740740740741
Pipe Dream,35,super_nintendo|nes,|Strategy| Puzzle,4.914285714285715
Pipe Dreams 3D,8,ps_one,Strategy,5.0
Pipe Mania,35,ps2,Strategy| Puzzle,4.457142857142857
Pirates - Legend Of The Black Buccaneer,34,ps2,Action-Adventure,4.21
Pirates - The Legend Of Black Kat,47,ps2,Action| Adventure,4.7
Pirates Of Dark Water The,84,super_nintendo|sega_megadrive,Action| Platformer,4.596190476190476
Pirates Of The Caribbean - The Legend Of Jack Sparrow,235,ps2,Action| Adventure,4.247957446808511
Pirates!,46,nes,Strategy| Adventure| Simulation,4.893695652173913
Pit-Fighter,48,super_nintendo|sega_megadrive,Action,4.146458333333333
Pitball,18,ps_one,Action| Sports,4.891111111111111
Pitfall - The Lost Expedition,194,ps2,Action| Adventure| Platformer,4.354329896907217
Pitfall - The Mayan Adventure,132,super_nintendo|sega_megadrive,Action| Platformer,4.697727272727273
Pitfall 3D - Beyond The Jungle,105,ps_one,Action| Adventure| Platformer,4.724190476190476
Pizza Hut Disc 1,1033,ps_one,Sports| Driving/Racing,4.18
Pizza Hut Disc 2,5,ps_one,Action,5.0
Planet Joker,7,sega_saturn,Shoot Em Up,4.43
Planet Of The Apes,100,ps_one,Action,4.7292
Planet Ring,4,sega_dreamcast,Action| Strategy,5.0
Plasma Sword - Nightmare Of Bilstein,59,sega_dreamcast,Action| Fighting,4.510677966101695
Platoon,18,nes,Action| Strategy| Simulation,4.836666666666667
Play With The Teletubbies,252,ps_one,Educational,4.7
Playboy - The Mansion,423,ps2,Strategy| Role-Playing| Simulation,4.27
Player Manager,28,ps_one,Soccer,4.82
Playstation Developer'S Demo Disc,5,ps_one,Puzzle,4.6
Playstation Underground 3.1,1129,ps_one,Action| First-Person Shooter,4.194720992028344
Playstation Underground 3.2,677,ps_one,Action| First-Person Shooter,4.005908419497785
Playstation Underground 3.3,674,ps_one,Action| First-Person Shooter,4.015875370919881
Playstation Underground 3.4,673,ps_one,Action| First-Person Shooter,4.0059435364041605
Playstation Underground 4.1,1128,ps_one,Action| First-Person Shooter,4.198519503546099
Playstation Underground 4.2,675,ps_one,Action| First-Person Shooter,4.005925925925926
Playstation Underground 4.3,677,ps_one,Action| First-Person Shooter,4.015849335302806
Playstation Underground 4.4,673,ps_one,Action| First-Person Shooter,4.01
Playstation Underground Jampack,4,ps_one,Action| First-Person Shooter,5.0
Playstation Underground Jampack - Winter '98,6,ps_one,Sports| Snowboarding/Skiing,5.0
Playstation Underground Number 1,416,ps_one,Action| First-Person Shooter,3.7024519230769233
Playstation Underground Number 2,195,ps_one,Action| First-Person Shooter,4.522564102564102
Playstation Underground Number 3,10,ps_one,Action| First-Person Shooter,4.898000000000001
Playstation Underground Number 4,12,ps_one,Action| First-Person Shooter,4.586666666666667
Playstation Underground Volume 2 Issue 1,25,ps_one,Adventure| Role-Playing| Compilation,4.0804
Playstation Underground Volume 2 Issue 2,9,ps_one,Action,4.666666666666667
Playstation Underground Volume 2 Issue 4,9,ps_one,Driving/Racing| Simulation,5.0
Playstation Underground Volume 2.3,9,ps_one,Action| First-Person Shooter,5.0
Plok!,67,super_nintendo,Action| Platformer,4.717164179104477
Po'Ed,21,ps_one,|Action| First-Person Shooter,4.905714285714287
Pocahontas,115,sega_megadrive,Action,4.732
Pocket Fighter,229,ps_one|sega_saturn,|Fighting,4.6096943231441045
Pocky & Rocky,101,super_nintendo,Action,4.7
Pocky & Rocky 2,59,super_nintendo,Action-Adventure| Shoot Em Up,4.575254237288136
Pod - Speedzone,5,sega_dreamcast,Action| Driving/Racing,5.0
Point Blank,79,ps_one,Action| Minigame Collection| Light-Gun Shooter,4.430379746835443
Point Blank 2,53,ps_one,Action| Light-Gun Shooter,4.4315094339622645
Point Blank 3,45,ps_one,Action,4.377777777777778
Poker Ii,5,nes,Card Game,4.6
Poker Iii 5 In 1,309,nes,Card Game,3.44
Poketan,9,ps_one,Educational,4.11
Polar Express The,39,ps2,Action| Driving/Racing,4.719743589743589
Polaris Snocross,22,n64,Sports| Driving/Racing,4.27
Police 24-7,36,ps2,Shooter| First-Person Shooter| Light-Gun Shooter,4.33
Policenauts,174,ps_one,Action| Adventure,4.684367816091954
Pong,36,ps_one,Sports,4.69
Pool Hustler,34,ps_one,Billiards,4.82
Pool Paradise,27,ps2,Sports| Billiards,4.33
Pool-Shark 2,22,ps2,Billiards,4.82
Pooyan,36,nes,Action| Shoot Em Up,4.61
Pop Idol,13,ps2,Music/Rhythm,4.54
Pop'N Music,22,ps_one|sega_dreamcast,|Music/Rhythm,4.5
Pop'N Music 2,25,ps_one|sega_dreamcast,|Music/Rhythm,4.7636
Pop'N Music 3 - Append Disc,6,sega_dreamcast,Music/Rhythm,5.0
Pop'N Music 8,28,ps2,Music/Rhythm,5.0
Pop'N Music 9,55,ps2,Music/Rhythm,4.78
Pop'N Tanks!,65,ps_one,Action| Vehicular Combat,4.72
Pop'N Twinbee,101,super_nintendo,Action| Shooter,4.63029702970297
Pop'N Twinbee - Rainbow Bell Adventures,35,super_nintendo,Action,4.884285714285714
Popeye,88,nes,Action,4.33
Popeye No Eigo Asobi,17,nes,Educational,4.824117647058823
Popful Mail,28,super_nintendo,Action| Role-Playing,4.86
Popoitto Hebereke,4,super_nintendo,Puzzle,5.0
Popolocrois Monogatari,229,ps_one,Role-Playing|,4.612270742358079
Popolocrois Monogatari Ii,197,ps_one,Role-Playing,4.549238578680202
Populous,90,super_nintendo|sega_megadrive,Strategy,4.600777777777777
Populous - The Beginning,99,ps_one,Real-Time Strategy,4.613939393939394
Populous Ii - Trials Of The Olympian Gods,31,super_nintendo,Strategy,4.872258064516129
Porky Pig'S Haunted Holiday,42,super_nintendo,Action| Adventure,4.714285714285714
Porsche Challenge,96,ps_one,|Driving/Racing,4.332083333333333
Portal Runner,48,ps2,Action| Adventure,4.6
Portopia Renzoku Satsujin Jiken,32,nes,Adventure,4.406874999999999
Power Blade,44,nes,Action,4.638636363636365
Power Blade 2,43,nes,Action,4.63
Power Drive,27,super_nintendo|sega_megadrive,Action| Driving/Racing,4.7774074074074075
Power Instinct,25,super_nintendo,Action| Fighting,4.84
Power League 64,7,n64,Baseball,4.29
Power Lode Runner,5,super_nintendo,Action| Puzzle,4.8
Power Move Pro Wrestling,10,ps_one,Sports| Fighting| Wrestling,4.9
Power Moves,9,super_nintendo,Action| Fighting,4.56
Power Piggs Of The Dark Age,22,super_nintendo,Action| Platformer,4.320454545454546
Power Rangers - Dino Thunder,127,ps2,Action| Adventure,4.08
Power Rangers - Lightspeed Rescue,290,n64|ps_one,Action| Adventure| Puzzle| Brawler,4.1113793103448275
Power Rangers - Time Force,86,ps_one,Action| Adventure| Fighting,4.15
Power Rangers Zeo - Battle Racers,33,super_nintendo,Driving/Racing,4.211515151515151
Power Rangers Zeo - Full Tilt Battle Pinball,126,ps_one,Simulation,4.81
Power Serve 3D Tennis,6,ps_one,Sports,5.0
Power Shovel,77,ps_one,Simulation,4.61
Power Smash 2,11,sega_dreamcast,Action| Fighting,4.82
Power Soccer,23,nes,Sports| Soccer,4.83
Power Stone,230,sega_dreamcast,Fighting,4.511913043478261
Power Stone 2,726,sega_dreamcast,Action| Fighting,4.534187327823691
Powerball,8,sega_megadrive,Sports,4.88
Powerboat Racing,17,ps_one,Sports| Driving/Racing,4.53
Powerdrome,21,ps2,Sports| Driving/Racing| Vehicular Combat,4.1
Powermonger,9,super_nintendo,Strategy| Real-Time Strategy,5.0
Powerpuff Girls - Chemical X-Traction,30,ps_one,Action| Fighting,4.53
Powerpuff Girls The - Chemical X-Traction,168,n64,Action| Fighting,2.15
Powerslave,41,ps_one,Action| Adventure| First-Person Shooter,4.63
Poy Poy,87,ps_one,Action,4.74
Predator,27,nes,Action,4.484444444444445
Predator - Concrete Jungle,223,ps2,Action,4.45
Predator 2,15,sega_megadrive,Action,4.4
Prehistorik Man,113,super_nintendo,Adventure| Platformer,4.690088495575221
Premier Manager,15,sega_megadrive,Sports| Soccer,4.87
Premier Manager 2000,75,ps_one,Sports| Soccer,4.61
Premier Manager 97,14,sega_megadrive,Sports,5.0
Premier Manager 98,108,ps_one,Sports,4.65
Premier Manager Ninety Nine,177,ps_one,Strategy| Sports| Soccer,4.75
Pretty Fighter X,22,sega_saturn,Fighting,4.41
Pride Fc - Fighting Championships,47,ps2,Fighting,4.36
Primal,217,ps2,Action-Adventure,4.540368663594471
Primal Rage,94,super_nintendo|ps_one|sega_saturn|sega_megadrive,Action| Fighting,4.765851063829786
Prime,9,super_nintendo,Soccer,4.44
Prime Time Nfl Starring Deion Sanders,8,sega_megadrive,Football,4.75
Prince Naseem Boxing,17,ps_one,Sports,4.76
Prince Of Persia,465,super_nintendo|sega_megadrive|nes,Platformer| Action-Adventure,4.502688172043011
Prince Of Persia - Arabian Nights,165,sega_dreamcast,Action-Adventure,4.22
Prince Of Persia - The Sands Of Time,937,ps2,Platformer| Action-Adventure,4.143297758804695
Prince Of Persia - The Two Thrones,694,ps2,Action-Adventure,4.270749279538905
Prince Of Persia - Warrior Within,667,ps2,Action-Adventure,4.270629685157422
Prince Of Persia 2 - The Shadow & The Flame,97,super_nintendo,Action| Platformer,4.162680412371134
Princess Crown,244,sega_saturn,Action| Role-Playing,4.67
Princess Maker - Legend Of Another World,14,super_nintendo,Role-Playing| Simulation,4.86
Princess Maker 2,102,sega_saturn,Strategy| Role-Playing| Simulation,4.31
Princess Maker Collection,7,sega_dreamcast,Compilation,5.0
Princess Minerva,9,super_nintendo,Adventure| Role-Playing,5.0
Princess Tomato In Salad Kingdom,24,nes,Adventure,4.7525
Prism Heart,7,sega_dreamcast,Action| Shooter| Shoot Em Up,4.43
Prisoner Of Ice,6,sega_saturn,Adventure,5.0
Prisoner Of War,97,ps2,Action| Adventure,4.35
Pro 18 - World Tour Golf,7,ps_one,Sports,4.43
Pro Evolution Soccer,705,ps2,Sports| Soccer,4.0265673758865255
Pro Evolution Soccer 2,1027,ps2,Simulation| Soccer,4.48
Pro Evolution Soccer 2008,320,ps2,Sports| Simulation| Soccer,4.2484375
Pro Evolution Soccer 2009,470,ps2,Sports| Simulation| Soccer,4.2960851063829795
Pro Evolution Soccer 2010,540,ps2,Sports| Simulation| Soccer,4.067407407407408
Pro Evolution Soccer 2011,3186,ps2,Sports| Soccer,4.081045197740113
Pro Evolution Soccer 3,182,ps2,Simulation| Soccer,4.290329670329671
Pro Evolution Soccer 4,315,ps2,Sports| Soccer,4.375523809523809
Pro Evolution Soccer 5,322,ps2,Sports| Soccer,4.385217391304348
Pro Evolution Soccer 6,1666,ps2,Sports| Simulation| Football| Soccer,4.224933973589436
Pro Football,7,super_nintendo,Sports| Simulation| Football,5.0
Pro Football '93,7,super_nintendo,Sports| Simulation| Football,5.0
Pro Pinball  - The Web,14,ps_one,Action| Pinball,4.14
Pro Pinball - Big Race Usa,16,ps_one,Action| Pinball,4.88
Pro Pinball - Fantastic Journey,11,ps_one,Pinball,4.82
Pro Pinball - Timeshock!,18,ps_one,Pinball,4.5
Pro Pinball - Trilogy,25,sega_dreamcast,Action,4.76
Pro Quarterback,10,super_nintendo|sega_megadrive,Sports|,4.898000000000001
Pro Soccer,8,super_nintendo,Sports| Soccer,4.5
Pro Sport Hockey,12,super_nintendo|nes,Sports,4.918333333333334
Pro Wrestling,163,nes,Wrestling,4.567914110429448
Pro Yakyuu - Family Stadium,23,nes,Sports| Baseball,4.78
Pro Yakyuu - Family Stadium '87,10,nes,Baseball,5.0
Pro Yakyuu - Family Stadium '88,19,nes,Sports| Baseball,4.26
Pro Yakyuu Satsujin Jiken!,11,nes,Adventure| Shoot Em Up,4.27
Pro Yakyuu Spirits 2004 Climax,29,ps2,Sports| Baseball,4.55
Pro Yakyuu Spirits 3,35,ps2,Sports| Baseball,4.51
Pro Yakyuu Spirits 4,70,ps2,Sports| Baseball,4.4
Pro-Pinball - The Web,5,sega_saturn,Action| Pinball,4.8
Probotector Ii - Return Of The Evil Forces,24,nes,Action| Shooter,4.71
Project - Horned Owl,19,ps_one,Action| Light-Gun Shooter,4.79
Project - Snowblind,114,ps2,Action| Shooter| First-Person Shooter,4.2038596491228075
Project Eden,36,ps2,Action| Adventure,4.251111111111111
Project Justice,215,sega_dreamcast,Action| Fighting,4.53
Project Justice - Rival Schools 2,1157,sega_dreamcast,Action| Fighting,4.26
Project Overkill,38,ps_one,Action| Adventure| Shooter,4.42
Project Zero,378,ps2,Action-Adventure,4.34
Project Zero 3,163,ps2,Action-Adventure,4.49
Project Zero Ii - Crimson Butterfly,182,ps2,Action-Adventure,4.28
Propeller Arena,301,sega_dreamcast,Action| Vehicular Combat,4.55
Prostroke Golf,9,ps2,Sports| Golf,5.0
Pryzm - Chapter One - The Dark Unicorn,23,ps2,Action,4.783043478260869
Ps-X-Change Version 2.0,12,ps_one,Sports| Driving/Racing| Simulation,4.58
Psi-Ops - The Mindgate Conspiracy,233,ps2,Action-Adventure,4.540557939914163
Psone - Wherever Whenever Forever.,5,ps_one,Simulation,5.0
Psy-O-Blade,4,sega_megadrive,Adventure,5.0
Psybadek,55,ps_one,Action| Sports| Adventure| Driving/Racing,4.78
Psychic Detective,22,ps_one,Adventure,5.0
Psychic Force,46,ps_one,|Action,4.804347826086956
Psychic Force 2012,96,sega_dreamcast,Action| Fighting,4.4556249999999995
Psycho Dream,12,super_nintendo,Platformer,5.0
Psycho Pinball,19,sega_megadrive,Action| Pinball,5.0
Psychonauts,92,ps2,Platformer| Action-Adventure,4.7495652173913046
Psyvariar - Complete Edition,45,ps2,Action| Shooter| Vehicular Combat,4.51
Puggsy,32,sega_megadrive,Action| Platformer,4.908125
Pulirula Arcade Gears,12,sega_saturn,Brawler,4.33
Pulseman,48,sega_megadrive,Action| Platformer,4.897291666666667
Punch-Out!!,365,nes,Boxing,4.572109589041095
Punisher The,480,ps2|sega_megadrive|nes,Action| Brawler|Action| Adventure| Shooter|Shooter,4.530479166666666
Punky Skunk,39,ps_one,Action| Platformer,4.64
Puss N Boots - Pero'S Great Adventure,6,nes,Action| Platformer,4.83
Putter Golf,11,ps_one|sega_megadrive,|Sports,4.907272727272727
Putty Squad,10,super_nintendo,Action,5.0
Puyo Pop Fever,30,ps2,Action| Strategy,4.53
Puyo Puyo,51,sega_megadrive|nes,Puzzle|Strategy| Puzzle,4.48764705882353
Puyo Puyo 2,150,sega_saturn|sega_megadrive,Action| Puzzle,4.515200000000001
Puyo Puyo 4,24,sega_dreamcast,Action| Puzzle,4.96
Puyo Puyo Box,91,ps_one,Action| Compilation| Puzzle,4.56
Puyo Puyo Da!,9,sega_dreamcast,Music/Rhythm,4.78
Puyo Puyo Fever,14,sega_dreamcast,Action| Strategy,4.07
Puyo Puyo Sun,35,sega_saturn,Action| Puzzle,4.4
Puzzle,11,nes,Strategy| Puzzle,4.815454545454545
Puzzle Bobble 2X,6,sega_saturn,Compilation,5.0
Puzzle Quest - Challenge Of The Warlords,63,ps2,Role-Playing| Puzzle,4.235714285714286
Puzznic,44,ps_one|nes,Action| Strategy,4.431363636363636
Pyramid,21,nes,Action| Strategy| Puzzle,4.713809523809524
Q-Ball - Billiards Master,47,ps2,Sports| Simulation| Billiards,4.04
Q-Bert,517,ps_one|sega_dreamcast|nes,Action| Adventure| Platformer|Action| Puzzle,4.5088588007736945
Q-Bert 3,32,super_nintendo,Action,4.374999999999999
Qix,31,nes,Action,4.87
Qix Neo,458,ps_one,Action,4.48
Quake,54,sega_saturn,First-Person Shooter,4.722777777777778
Quake Ii,508,n64|ps_one,Action| First-Person Shooter,4.524311023622047
Quake Iii - Revolution,171,ps2,Action| First-Person Shooter,4.526666666666666
Quake Iii Arena,158,sega_dreamcast,Action| First-Person Shooter,4.461455696202531
Quarth,15,nes,Action| Puzzle,4.929999999999999
Quattro Adventure,21,nes,Action| Adventure,4.67
Quattro Arcade,16,nes,Action| Driving/Racing| Compilation,4.75
Quattro Sports,11,nes,Sports,4.18
Quest 64,602,n64,Adventure| Role-Playing,4.57
Quest Of Ki The,16,nes,Puzzle| Platformer,4.44
Quinty,17,nes,Puzzle,5.0
R - Racing,102,ps2,Driving/Racing,4.13
R-Type Delta,302,ps_one,|Shoot Em Up,4.691026490066226
R-Type Final,362,ps2,Shoot Em Up,4.577403314917127
R-Type Iii - The Third Lightning,208,super_nintendo,Shoot Em Up,4.5600000000000005
R-Types,212,ps_one,|Shoot Em Up,4.43938679245283
R.B.I. Baseball,49,nes,Baseball,4.5922448979591834
R.B.I. Baseball 2,11,nes,Sports,4.55
R.B.I. Baseball 3,34,sega_megadrive|nes,Sports,4.590588235294117
R.B.I. Baseball 93,5,sega_megadrive,Sports| Baseball,5.0
R.B.I. Baseball 94,12,sega_megadrive,Sports| Baseball,4.83
R.C. Pro-Am,115,nes,Action| Driving/Racing,4.458695652173913
R.C. Pro-Am Ii,38,nes,Driving/Racing,4.840526315789473
R4 - Ridge Racer Type 4,447,ps_one,Driving/Racing,4.632751677852349
Race Drivin',30,super_nintendo|sega_megadrive,Driving/Racing| Simulation,4.7
Racermate Challenge Ii,6,nes,Driving/Racing,5.0
Racing,19,ps_one,Action| Driving/Racing,3.84
Racing Lagoon,750,ps_one,Role-Playing| Driving/Racing,4.67
Racing Simulation 2,17,n64,Driving/Racing| Simulation,4.41
Racing Simulation 2 - Monaco Grand Prix On-Line,4,sega_dreamcast,Driving/Racing| Simulation,5.0
Racket Attack,9,nes,Sports| Tennis,4.888888888888889
